Manufacturer,ModelYear,ModelNumber,Description,Description2,Package,Style_ID
Hyundai,2020,TU3SAA24B300,Tucson Luxury AWD,,,
Hyundai,2020,TU3SAA24B400,Tucson Ultimate AWD,,,
Hyundai,2020,TU3SAA20B268,Tucson Preferred AWD w/Sun & Leather Package,,,
Hyundai,2020,TU3SAA24BX43,Tucson Urban Edition AWD,,,
Hyundai,2020,VE23MF16DG00,Veloster Turbo Manual,,,
Hyundai,2020,VE23AF20A200,Veloster Preferred Auto,,,
Hyundai,2020,VE23AF20A300,Veloster Luxury Auto,,,
Hyundai,2020,VE23MF16DG66,Veloster Turbo Manual w/Two-Tone Paint,,,
Hyundai,2020,VE23MF16DG56,Veloster Turbo Manual w/Sandstorm Leather,,,
Hyundai,2020,VE23DF16DG00,Veloster Turbo DCT,,,
Hyundai,2020,VE23DF16DG66,Veloster Turbo DCT w/Two-Tone Paint,,,
Hyundai,2020,VE23DF16DG56,Veloster Turbo DCT w/Sandstorm Leather,,,
Hyundai,2020,VE23MF20DX39,Veloster N Manual,,,
Hyundai,2020,VN1SMF16AX40,Venue Essential Manual,,,
Hyundai,2020,VN1SIF16AX40,Venue Essential IVT,,,
Hyundai,2020,VN1SIF16AX42,Venue Preferred IVT,,,
Hyundai,2020,VN1SIF16AX41,Venue Trend IVT,,,
Hyundai,2020,VN1SIF16AD85,Venue Trend w/Urban Pkg/Black Interior IVT,,,
Hyundai,2020,VN1SIF16AD89,Venue Trend w/Urban Pkg/Denim Interior IVT,,,
Hyundai,2020,VN1SIF16AD74,Venue Trend w/Urban Pkg/Grey-Lime Interior IVT,,,
Hyundai,2020,VN1SIF16A485,Venue Ultimate w/Black Interior IVT,,,
Hyundai,2020,VN1SIF16A489,Venue Ultimate w/Denim Interior IVT,,,
Hyundai,2020,VN1SIF16A474,Venue Ultimate w/Grey-Lime Interior IVT,,,
Hyundai,2021,EL74MF20A100,Elantra Essential Manual,,,
Hyundai,2021,EL74IF20A100,Elantra Essential IVT,,,
Hyundai,2021,EL74IF20A200,Elantra Preferred IVT,,,
Hyundai,2021,EL74IF20A283,Elantra Preferred w/Sun & Safety Package IVT,,,
Hyundai,2021,EL74IF20A400,Elantra Ultimate IVT,,,
Hyundai,2021,EL74IF20A454,Elantra Ultimate IVT w/Two-Tone Interior,,,
Hyundai,2021,EL74IF20A483,Elantra Ultimate Tech IVT,,,
Hyundai,2021,EL74IF20A479,Elantra Ultimate Tech IVT w/Two-Tone Interior,,,
Hyundai,2021,EL74DF16DO00,Elantra N Line DCT,,,
Hyundai,2021,EL74DF16I200,Elantra Hybrid Preferred DCT *Ltd Avail*,,,
Hyundai,2021,EL74DF16I400,Elantra Hybrid Ultimate DCT *Ltd Avail*,,,
Hyundai,2021,EL74DF16I2AA,Elantra Hybrid Preferred DCT,,,
Hyundai,2021,EL74DF16I4AA,Elantra Hybrid Ultimate DCT,,,
Hyundai,2021,EL74DF16I4AC,Elantra Hybrid Ultimate DCT w/Two-Tone Interior,,,
Hyundai,2021,IO15EFEME800,Ioniq Electric Preferred Hatchback,,,
Hyundai,2021,IO15EFEME900,Ioniq Electric Ultimate Hatchback,,,
Hyundai,2021,IO15DF16I100,Ioniq Hybrid Essential Hatchback,,,
Hyundai,2021,IO15DF16I200,Ioniq Hybrid Preferred Hatchback,,,
Hyundai,2021,IO15DF16I400,Ioniq Hybrid Ultimate Hatchback,,,
Hyundai,2021,IO15DF16P600,Ioniq Plug-In Hybrid Preferred Hatchback,,,
Hyundai,2021,IO15DF16P700,Ioniq Plug-In Hybrid Ultimate Hatchback,,,
Hyundai,2021,IO15DF16PX52,Ioniq Plug-In Hybrid Essential Hatchback,,,
Hyundai,2021,KO1SAF20B100,Kona 2.0L Essential FWD,,,
Hyundai,2021,KO1SAF20B200,Kona 2.0L Preferred FWD,,,
Hyundai,2021,KO1SAA20B100,Kona 2.0L Essential AWD,,,
Hyundai,2021,KO1SAA20B200,Kona 2.0L Preferred AWD,,,
Hyundai,2021,KO1SAA20B300,Kona 2.0L Luxury AWD,,,
Hyundai,2021,KO1SDA16D241,Kona 1.6T Trend AWD,,,
Hyundai,2021,KO1SDA16D287,Kona 1.6T Trend AWD w/Two-Tone Roof,,,
Hyundai,2021,KO1SDA16D400,Kona 1.6T Ultimate AWD,,,
Hyundai,2021,KO1SDA16D489,Kona 1.6T Ultimate AWD w/Red Colour Pack,,,
Hyundai,2021,KO1SDA16DX76,Kona 1.6T Urban Edition,,,
Hyundai,2021,KO1SDA16DX43,Kona 1.6T Limited Edition AWD,,,
Hyundai,2021,KE1SEFEMEX51,Kona Electric Essential FWD,,,
Hyundai,2021,KE1SEFEME200,Kona Electric Preferred FWD,,,
Hyundai,2021,KE1SEFEME266,Kona Electric Preferred w/Two-Tone Roof FWD,,,
Hyundai,2021,KE1SEFEME400,Kona Electric Ultimate FWD,,,
Hyundai,2021,NX1SEFEMF400,NEXO Ultimate FWD,,,
Hyundai,2021,NX1SEFEMF200,NEXO Preferred FWD,,,
Hyundai,2021,PA1LAF38B100,Palisade Essential 8-Passenger FWD,,,
Hyundai,2021,PA1LAA38B100,Palisade Essential 8-Passenger AWD,,,
Hyundai,2021,PA1LAA38B200,Palisade Preferred 8-Passenger AWD,,,
Hyundai,2021,PA1LAA38B300,Palisade Luxury 8-Passenger AWD,,,
Hyundai,2021,PA1LAA38B391,Palisade Luxury 7-Passenger AWD,,,
Hyundai,2021,PA1LAA38B477,Palisade Ultimate Calligraphy 7-Passenger AWD,,,
Hyundai,2021,PA1LAA38B478,Palisade Ultimate Calligraphy w/Beige 7-Passenger AWD,,,
Hyundai,2021,SA4SAF25B100,Santa Fe Essential FWD,,,
Hyundai,2021,SA4SAA25B100,Santa Fe Essential AWD,,,
Hyundai,2021,SA4SAA25B200,Santa Fe Preferred AWD,,,
Hyundai,2021,SA4SAA25B241,Santa Fe Preferred AWD w/Trend Package,,,
Hyundai,2021,SA4SAA25D469,Santa Fe Ultimate Calligraphy AWD,,,
Hyundai,2021,SA4SAA16G2AD,Santa Fe Hybrid Preferred AWD w/Trend Package,,,
Hyundai,2021,SA4SAA16G3AA,Santa Fe Hybrid Luxury AWD,,,
Hyundai,2021,SO84AF25B200,Sonata 2.5L Preferred,,,
Hyundai,2021,SO84AF16D300,Sonata 1.6T Luxury,,,
Hyundai,2021,SO84AF16D400,Sonata 1.6T Ultimate,,,
Hyundai,2021,SO84AF16DS00,Sonata 1.6T Sport,,,
Hyundai,2021,SO84DF25DO00,Sonata 2.5T N Line,,,
Hyundai,2021,SH84AF20I400,Sonata Hybrid Ultimate Sedan,,,
Hyundai,2021,TU3SAF20B100,Tucson Essential FWD,,,
Hyundai,2021,TU3SAF20B200,Tucson Preferred FWD,,,
Hyundai,2021,TU3SAA20B100,Tucson Essential AWD,,,
Hyundai,2021,TU3SAA20B200,Tucson Preferred AWD,,,
Hyundai,2021,TU3SAA24B241,Tucson Preferred AWD w/Trend Package,,,
Hyundai,2021,TU3SAA24B300,Tucson Luxury AWD,,,
Hyundai,2021,TU3SAA24B400,Tucson Ultimate AWD,,,
Hyundai,2021,TU3SAA20B268,Tucson Preferred AWD w/Sun & Leather Package,,,
Hyundai,2021,TU3SAA24BX76,Tucson Urban Edition AWD,,,
Hyundai,2021,VE23MF20DX39,Veloster N Manual,,,
Hyundai,2021,VE23DF20DX39,Veloster N DCT,,,
Hyundai,2021,VN1SMF16AX40,Venue Essential Manual,,,
Hyundai,2021,VN1SIF16AX40,Venue Essential IVT,,,
Hyundai,2021,VN1SIF16AX42,Venue Preferred IVT,,,
Hyundai,2021,VN1SIF16AX41,Venue Trend IVT,,,
Hyundai,2021,VN1SIF16AY85,Venue Trend IVT w/Urban Pkg/Black Interior,,,
Hyundai,2021,VN1SIF16AY89,Venue Trend IVT w/Urban Pkg/Denim Interior,,,
Hyundai,2021,VN1SIF16AY74,Venue Trend IVT w/Urban Pkg/Grey-Lime Interior,,,
Hyundai,2021,VN1SIF16A485,Venue Ultimate IVT w/Black Interior,,,
Hyundai,2021,VN1SIF16A489,Venue Ultimate IVT w/Denim Interior,,,
Hyundai,2021,VN1SIF16A474,Venue Ultimate IVT w/Grey-Lime Interior,,,
Hyundai,2021,VN1SIF16A166,Venue Essential IVT w/Two-Tone,,,
Hyundai,2021,VN1SIF16A266,Venue Preferred IVT w/Two-Tone,,,
Hyundai,2022,EL74MF20A100,Elantra Essential Manual,,,
Hyundai,2022,EL74IF20A100,Elantra Essential IVT,,,
Hyundai,2022,EL74IF20A200,Elantra Preferred IVT,,,
Hyundai,2022,EL74IF20A283,Elantra Preferred w/Sun & Safety Package IVT,,,
Hyundai,2022,EL74IF20A400,Elantra Ultimate IVT,,,
Hyundai,2022,EL74IF20A454,Elantra Ultimate IVT w/Two-Tone Interior,,,
Hyundai,2022,EL74IF20A483,Elantra Ultimate Tech IVT,,,
Hyundai,2022,EL74IF20A479,Elantra Ultimate Tech IVT w/Two-Tone Interior,,,
Hyundai,2022,EL74DF16DO00,Elantra N Line DCT,,,
Hyundai,2022,EL74DF16I2AA,Elantra Hybrid Preferred DCT,,,
Hyundai,2022,EL74DF16I4AA,Elantra Hybrid Ultimate DCT,,,
Hyundai,2022,EL74DF16I4AC,Elantra Hybrid Ultimate DCT w/Two-Tone Interior,,,
Hyundai,2022,EL74MF20DX39,Elantra N Manual,,,
Hyundai,2022,EL74DF20DX39,Elantra N DCT,,,
Hyundai,2022,I51SEREME100,IONIQ 5 Essential RWD,,,
Hyundai,2022,I51SEREME200,IONIQ 5 Preferred RWD,,,
Hyundai,2022,I51SEREME2AK,IONIQ 5 Preferred RWD Long Range,,,
Hyundai,2022,I51SEAEME2AK,IONIQ 5 Preferred AWD Long Range,,,
Hyundai,2022,I51SEAEME400,IONIQ 5 Preferred AWD Long Range Ultimate Pkg *Ltd Avail*,,,
Hyundai,2022,I51SEAEME2AV,IONIQ 5 Preferred AWD Long Range Ultimate Pkg,,,
Hyundai,2022,IO15DF16I100,Ioniq Hybrid Essential Hatchback,,,
Hyundai,2022,IO15DF16I200,Ioniq Hybrid Preferred Hatchback,,,
Hyundai,2022,IO15DF16I400,Ioniq Hybrid Ultimate Hatchback,,,
Hyundai,2022,IO15DF16PX52,Ioniq Plug-In Hybrid Essential Hatchback,,,
Hyundai,2022,IO15DF16P600,Ioniq Plug-In Hybrid Preferred Hatchback,,,
Hyundai,2022,IO15DF16P700,Ioniq Plug-In Hybrid Ultimate Hatchback,,,
Hyundai,2022,KO1SAF20A100,Kona 2.0L Essential FWD,,,
Hyundai,2022,KO1SAF20A200,Kona 2.0L Preferred FWD,,,
Hyundai,2022,KO1SAA20A100,Kona 2.0L Essential AWD,,,
Hyundai,2022,KO1SAA20A200,Kona 2.0L Preferred AWD,,,
Hyundai,2022,KO1SAA20A268,Kona 2.0L Preferred AWD w/Sun & Leather Package,,,
Hyundai,2022,KO1SDA16DO00,Kona 1.6T N Line AWD,,,
Hyundai,2022,KO1SDA16DO66,Kona 1.6T N Line AWD w/Two-Tone Roof,,,
Hyundai,2022,KO1SDA16DO20,Kona 1.6T N Line AWD w/Ultimate Package,,,
Hyundai,2022,KO1SAF20A1AL,Kona 2.0L Essential Value Edition FWD,,,
Hyundai,2022,KO1SAF20A235,Kona 2.0L Preferred Special Edition FWD,,,
Hyundai,2022,KO1SAA20A1AL,Kona 2.0L Essential Value Edition AWD,,,
Hyundai,2022,KO1SAA20A235,Kona 2.0L Preferred Special Edition AWD,,,
Hyundai,2022,KO1SAF20AW00,Kona 2.0L LE FWD,,,
Hyundai,2022,KO1SAF20AWAU,Kona 2.0L LE Plus FWD,,,
Hyundai,2022,KO1SDF16DWAT,Kona 1.6T LE N Line FWD,,,
Hyundai,2022,KO1SAA20AW00,Kona 2.0L LE AWD,,,
Hyundai,2022,KO1SAA20AWAU,Kona 2.0L LE Plus AWD,,,
Hyundai,2022,KO1SDA16DWAT,Kona 1.6T LE N Line AWD,,,
Hyundai,2022,KE1SEFEME200,Kona Electric Preferred FWD,,,
Hyundai,2022,KE1SEFEME266,Kona Electric Preferred FWD w/Two-Tone Roof,,,
Hyundai,2022,KE1SEFEME400,Kona Electric Ultimate FWD,,,
Hyundai,2022,KO1SDF20DX39,Kona N 2.0T FWD,,,
Hyundai,2022,PA1LAA38B100,Palisade Essential 8-Passenger AWD,,,
Hyundai,2022,PA1LAA38B200,Palisade Preferred 8-Passenger AWD,,,
Hyundai,2022,PA1LAA38B300,Palisade Luxury 8-Passenger AWD,,,
Hyundai,2022,PA1LAA38B391,Palisade Luxury 7-Passenger AWD,,,
Hyundai,2022,PA1LAA38B477,Palisade Ultimate Calligraphy 7-Passenger AWD,,,
Hyundai,2022,PA1LAA38B478,Palisade Ultimate Calligraphy w/Beige 7-Passenger AWD,,,
Hyundai,2022,SZ1SDA25D200,Santa Cruz Preferred AWD,,,
Hyundai,2022,SZ1SDA25D241,Santa Cruz Preferred AWD w/Trend Pkg,,,
Hyundai,2022,SZ1SDA25D400,Santa Cruz Ultimate AWD,,,
Hyundai,2022,SZ1SDA25D495,Santa Cruz Ultimate AWD w/Colour Pkg,,,
Hyundai,2022,SA4SAA25B100,Santa Fe Essential AWD,,,
Hyundai,2022,SA4SAA25B200,Santa Fe Preferred AWD,,,
Hyundai,2022,SA4SAA25B241,Santa Fe Preferred AWD w/Trend Package,,,
Hyundai,2022,SA4SAA25D469,Santa Fe Ultimate Calligraphy AWD,,,
Hyundai,2022,SA4SAA25DX43,Santa Fe Urban AWD,,,
Hyundai,2022,SA4SAA16G2AD,Santa Fe Hybrid Preferred AWD w/Trend Package,,,
Hyundai,2022,SA4SAA16G3AA,Santa Fe Hybrid Luxury AWD,,,
Hyundai,2022,SA4SAA16J2AB,Santa Fe Plug-In Hybrid Preferred AWD,,,
Hyundai,2022,SA4SAA16J3AB,Santa Fe Plug-In Hybrid Luxury AWD,,,
Hyundai,2022,SO84AF25B200,Sonata 2.5L Preferred,,,
Hyundai,2022,SO84AF16DS00,Sonata 1.6T Sport,,,
Hyundai,2022,SO84AF16D300,Sonata 1.6T Luxury,,,
Hyundai,2022,SO84DF25DO00,Sonata 2.5T N Line,,,
Hyundai,2022,SH84AF20I4AI,Sonata Hybrid Ultimate Sedan,,,
Hyundai,2022,SH84AF20I4AJ,Sonata Hybrid Ultimate Sedan w/Solar Roof,,,
Hyundai,2022,TU4SAF25B100,Tucson Essential FWD,,,
Hyundai,2022,TU4SAF25B200,Tucson Preferred FWD,,,
Hyundai,2022,TU4SAA25B100,Tucson Essential AWD,,,
Hyundai,2022,TU4SAA25B200,Tucson Preferred AWD,,,
Hyundai,2022,TU4SAA25B241,Tucson Preferred AWD w/Trend Package,,,
Hyundai,2022,TU4SAA25BO00,Tucson N Line AWD,,,
Hyundai,2022,TU4SAA25BY76,Tucson Urban Edition AWD,,,
Hyundai,2022,VE23MF20DX39,Veloster N Manual,,,
Hyundai,2022,VE23DF20DX39,Veloster N DCT,,,
Hyundai,2022,VN1SMF16AX40,Venue Essential Manual,,,
Hyundai,2022,VN1SIF16AX40,Venue Essential IVT,,,
Hyundai,2022,VN1SIF16A166,Venue Essential IVT w/Two-Tone,,,
Hyundai,2022,VN1SIF16AX42,Venue Preferred IVT,,,
Hyundai,2022,VN1SIF16A266,Venue Preferred IVT w/Two-Tone,,,
Hyundai,2022,VN1SIF16AX41,Venue Trend IVT,,,
Hyundai,2022,VN1SIF16A485,Venue Ultimate IVT w/Black Interior,,,
Hyundai,2022,VN1SIF16A489,Venue Ultimate IVT w/Denim Interior,,,
Hyundai,2022,VN1SIF16AY85,Venue Urban IVT w/Black Interior,,,
Hyundai,2022,VN1SIF16AY89,Venue Urban IVT w/Denim Interior,,,
Hyundai,2023,EL74IF20A100,Elantra Essential IVT,,,
Hyundai,2023,EL74IF20A200,Elantra Preferred IVT,,,
Hyundai,2023,EL74IF20A283,Elantra Preferred with Sun & Tech Pkg IVT,,,
Hyundai,2023,EL74IF20A300,Elantra Luxury IVT,,,
Hyundai,2023,EL74IF20A354,Elantra Luxury IVT (Two Tone Int.),,,
Hyundai,2023,EL74DF16DO20,Elantra N-Line DCT,,,
Hyundai,2023,EL74DF16I3AA,Elantra HEV Hybrid Luxury,,,
Hyundai,2023,EL74DF16I3AC,Elantra HEV Hybrid Luxury (Two Tone Int.),,,
Hyundai,2023,EL74MF20DX39,Elantra N N M/T,,,
Hyundai,2023,EL74DF20DX39,Elantra N N DCT,,,
Hyundai,2023,SO84AF25B200,Sonata Preferred,,,
Hyundai,2023,SO84AF16DS00,Sonata Preferred Sport,,,
Hyundai,2023,SO84DF25DO00,Sonata N Line,,,
Hyundai,2023,SH84AF20I4AA,Sonata HEV Ultimate HEV,,,
Hyundai,2023,I614EREME2AK,Ioniq 6 Preferred RWD Long Range,,,
Hyundai,2023,I614EAEME2AK,Ioniq 6 Preferred AWD Long Range,,,
Hyundai,2023,I614EAEME2AV,Ioniq 6 Ultimate AWD Long Range,,,
Hyundai,2023,VN1SIF16A100,Venue Essential IVT,,,
Hyundai,2023,VN1SIF16A166,Venue Essential IVT (Two-Tone),,,
Hyundai,2023,VN1SIF16A200,Venue Preferred IVT,,,
Hyundai,2023,VN1SIF16A266,Venue Preferred IVT (Two-Tone),,,
Hyundai,2023,VN1SIF16A400,Venue Ultimate IVT Black,,,
Hyundai,2023,VN1SIF16A489,Venue Ultimate IVT Denim,,,
Hyundai,2023,KO1SAF20A100,Kona Essential FWD,,,
Hyundai,2023,KO1SAA20A100,Kona Essential AWD,,,
Hyundai,2023,KO1SAF20A200,Kona Preferred FWD,,,
Hyundai,2023,KO1SAA20A200,Kona Preferred AWD,,,
Hyundai,2023,KO1SAA20A268,Kona Preferred w/ Sun and Leather Package,,,
Hyundai,2023,KO1SDA16DO00,Kona N-Line,,,
Hyundai,2023,KO1SDA16DO66,Kona N-Line w/Two Tone,,,
Hyundai,2023,KO1SDA16DO20,Kona N-Line Ultimate Package,,,
Hyundai,2023,KE1SEFEME200,Kona EV EV Preferred,,,
Hyundai,2023,KE1SEFEME266,Kona EV EV Preferred (Two-Tone),,,
Hyundai,2023,KE1SEFEME400,Kona EV EV Ultimate,,,
Hyundai,2023,KO1SDF20DX39,Kona N DCT,,,
Hyundai,2023,I51SEREME200,Ioniq 5 Preferred,,,
Hyundai,2023,I51SEREME2AK,Ioniq 5 Preferred Long Range,,,
Hyundai,2023,I51SEAEME2AK,Ioniq 5 Preferred AWD Long Range,,,
Hyundai,2023,I51SEAEME2AZ,Ioniq 5 Preferred AWD Long Range with Luxury package,,,
Hyundai,2023,I51SEAEME2AV,Ioniq 5 Preferred AWD Long Range with Ultimate package,,,
Hyundai,2023,TU4SAF25B100,Tucson Essential FWD,,,
Hyundai,2023,TU4SAA25B100,Tucson Essential AWD,,,
Hyundai,2023,TU4SAF25B200,Tucson Preferred FWD,,,
Hyundai,2023,TU4SAA25B200,Tucson Preferred AWD,,,
Hyundai,2023,TU4SAA25B241,Tucson Preferred AWD w/ Trend Package,,,
Hyundai,2023,TU4SAA25BY00,Tucson Urban AWD,,,
Hyundai,2023,TU4SAA25BO00,Tucson N Line AWD,,,
Hyundai,2023,TU4SAA16G3AA,Tucson HEV 1.6T Luxury HEV AWD,,,
Hyundai,2023,TU4SAA16G4AA,Tucson HEV 1.6T Ultimate HEV AWD,,,
Hyundai,2023,TU4SAA16J3AB,Tucson PHEV Luxury PHEV AWD,,,
Hyundai,2023,TU4SAA16J4AB,Tucson PHEV Ultimate PHEV AWD,,,
Hyundai,2023,SZ1SDA25D200,Santa Cruz Preferred AWD,,,
Hyundai,2023,SZ1SDA25D241,Santa Cruz Preferred AWD w/Trend,,,
Hyundai,2023,SZ1SDA25D400,Santa Cruz Ultimate AWD,,,
Hyundai,2023,SZ1SDA25D495,Santa Cruz Ultimate AWD w/ Colour Pack,,,
Hyundai,2023,SA4SAA25B200,Santa Fe 2.5L Preferred AWD,,,
Hyundai,2023,SA4SAA25B241,Santa Fe 2.5L Preferred AWD w/ Trend,,,
Hyundai,2023,SA4SAA25DY00,Santa Fe 2.5T Preferred AWD Urban Package,,,
Hyundai,2023,SA4SAA25D469,Santa Fe 2.5T Ultimate Calligraphy AWD,,,
Hyundai,2023,SA4SAA16G3AA,Santa Fe HEV 1.6T Luxury AWD HEV,,,
Hyundai,2023,SA4SAA16J3AB,Santa Fe PHEV Luxury PHEV AWD,,,
Hyundai,2023,PA1LAA38B200,Palisade Preferred AWD,,,
Hyundai,2023,PA1LAA38BY00,Palisade Urban AWD 8-Pass,,,
Hyundai,2023,PA1LAA38BY91,Palisade Urban AWD 7-Pass,,,
Hyundai,2023,PA1LAA38B477,Palisade Ultimate Caligraphy AWD,,,
Hyundai,2023,PA1LAA38B478,Palisade Ultimate Caligraphy AWD (Beige Int.),,,
Hyundai,2025,TUCWDK2EPM00,Tucson Preferred,,,
Hyundai,2025,TUCWDK2EPMTM,Tucson Preferred,,,
Hyundai,2026,ELCS4V2BES00,Elantra Essential,,,
Hyundai,2026,ELCS4V2BPR00,Elantra Preferred,,,
Hyundai,2026,ELCS4V2BPRTE,Elantra with Tech Pkg,,,
Hyundai,2026,ELCS4V2BLU00,Elantra Luxury,,,
Hyundai,2026,ELCS4V2BLUME,Elantra Luxury (Two-Tone Interior),,,
Hyundai,2026,ELCS4U1ANLUL,Elantra N-Line Ultimate,,,
Hyundai,2026,ELHS4T1BLUHE,Elantra HEV HEV Luxury,,,
Hyundai,2026,ELHS4T1BLUHM,Elantra HEV HEV Luxury (Two-Tone Interior),,,
Hyundai,2026,ELCS472ANN00,Elantra N Manual,,,
Hyundai,2026,ELCS4M2ANN00,Elantra N DCT,,,
Hyundai,2026,ELCS472ANNTC,Elantra N TCR Manual,,,
Hyundai,2026,ELCS4M2ANNTC,Elantra N TCR DCT,,,
Hyundai,2026,SOCS4M2DNL00,Sonata N Line Ultimate FWD,,,
Hyundai,2026,SOCS4K2EPRTR,Sonata Preferred-Trend AWD,,,
Hyundai,2026,SHHS4F2FPRTH,Sonata Hybrid Preferred-Trend FWD,,,
Hyundai,2026,VNCW5V1FES00,Venue Essential IVT,,,
Hyundai,2026,VNCW5V1FESTT,Venue Essential IVT w/Two-Tone,,,
Hyundai,2026,VNCW5V1FPR00,Venue Preferred IVT,,,
Hyundai,2026,VNCW5V1FPRTT,Venue Preferred IVT w/Two-Tone,,,
Hyundai,2026,VNCW5V1FUL00,Venue Ultimate IVT w/Black Interior,,,
Hyundai,2026,VNCW5V1FULCP,Venue Ultimate IVT w/Denim Interior,,,
Hyundai,2026,KOCW5V2BES00,Kona 2.0L Essential FWD,,,
Hyundai,2026,KOCW5Q2BES00,Kona 2.0L Essential AWD,,,
Hyundai,2026,KOCW5V2BPR00,Kona 2.0L Preferred FWD,,,
Hyundai,2026,KOCW5Q2BPR00,Kona 2.0L Preferred AWD,,,
Hyundai,2026,KOCW5Q2BPRTR,Kona 2.0L Preferred AWD w/Trend Package,,,
Hyundai,2026,KOCW5K1ANL00,Kona 1.6T N Line AWD,,,
Hyundai,2026,KOCW5K1ANLTT,Kona 1.6T N Line AWD w/Two-Tone Roof,,,
Hyundai,2026,KOCW5K1ANLUL,Kona 1.6T N Line Ultimate AWD,,,
Hyundai,2026,KOCW5K1ANLBA,Kona 1.6T N Line Ultimate AWD w/Two-Tone Roof,,,
Hyundai,2026,KEEW5ZE4PR00,Kona Electric Preferred,,,
Hyundai,2026,KEEW5ZE4PRTR,Kona Electric Preferred w/ Trend Pkg,,,
Hyundai,2026,KEEW5ZE4PRUP,Kona Electric Pref w/Ult Pkg,,,
Hyundai,2026,KEEW5ZE4PRUT,Kona Electric Pref w/Ult Pkg Two Tone,,,
Hyundai,2026,TUCWDK2EPR00,Tucson Preferred AWD,,,
Hyundai,2026,TUCWDK2EPRTR,Tucson Preferred AWD w/Trend Pkg,,,
Hyundai,2026,TUCWDK2EPM00,Tucson Preferred AWD,,,
Hyundai,2026,TUCWDK2EPMTM,Tucson Preferred AWD w/Trend Pkg,,,
Hyundai,2026,TUHWDG1ANLHE,Tucson Hybrid N-Line AWD,,,
Hyundai,2026,TUHWDG1AULHE,Tucson Hybrid Ultimate AWD,,,
Hyundai,2026,TUPWDG1AULPH,Tucson Plug-In Hybrid Ultimate AWD,,,
Hyundai,2026,SAHW7G1APRHE,Santa Fe 1.6T Preferred Hybrid AWD 7-Pass,,,
Hyundai,2026,SAHW7G1APRTH,Santa Fe 1.6T Preferred Hybrid w/Trend Pkg AWD 7-Pass,,,
Hyundai,2026,SAHW7G1ALUHE,Santa Fe 1.6T Luxury Hybrid AWD 7-Pass,,,
Hyundai,2026,SAHW6G1AULBG,Santa Fe 1.6T Ultimate Calligraphy Hybrid AWD 6-Pass,,,
Hyundai,2026,SAHW6G1AULBH,Santa Fe 1.6T Ultimate Calligraphy Hybrid AWD 6-Pass Beige,,,
Hyundai,2026,PACW8K3FPRTR,Palisade 3.5L Preferred Trend 8-Pass,,,
Hyundai,2026,PACW7K3FXP00,Palisade 3.5L XRT PRO 7-Pass,,,
Hyundai,2026,PACW7K3FULCA,Palisade 3.5L Ultimate Calligraphy 7-Pass,,,
Hyundai,2026,PAHW8G2DLU8H,Palisade 2.5T Luxury HEV 8-Pass,,,
Hyundai,2026,PAHW7G2DLU7H,Palisade 2.5T Luxury HEV 7-Pass,,,
Hyundai,2026,PAHW7G2DULCH,Palisade 2.5T Ultimate Calligraphy HEV 7-Pass,,,
Hyundai,2026,I5EW5ZE4PRLR,IONIQ 5 Preferred RWD Long Range,,,
Hyundai,2026,I5EW5ZE2PRLR,IONIQ 5 Preferred AWD Long Range,,,
Hyundai,2026,I5EW5ZE2PRUP,IONIQ 5 Preferred AWD Long Range w/Ultimate Pkg,,,
Hyundai,2026,I9EW7ZE4ES00,IONIQ 9 Essential RWD,,,
Hyundai,2026,I9EW7ZE2PR00,IONIQ 9 Preferred AWD,,,
Hyundai,2026,I9EW7ZE1PR00,IONIQ 9 Preferred + AWD,,,
Hyundai,2026,I9EW7ZE2PRLP,IONIQ 9 Preferred AWD w/Luxury Pkg,,,
Hyundai,2026,I9EW6ZE1PRBG,IONIQ 9 Preferred + AWD w/Ultimate Calligraphy Pkg,,,
Hyundai,2026,TUHWDG1ANE00,Tucson 1.6T Night Edition HEV AWD,,,
Hyundai,2027,I5EW5ZE3NN00,IONIQ 5 N AWD,,,
Honda,2025,FE2F2SE,"CIVIC, 4D LX CVT",,,
Honda,2025,FE2F5SJ,"CIVIC, 4D SPORT CVT",,,
Honda,2025,FE4F8SJ,"CIVIC, 4D SPORT HYBRID",,,
Honda,2025,FE4F8SKN,"CIVIC, 4D SPORT TOURING HYBRID",,,
Honda,2025,FE1E5SK,"CIVIC, 4D Si MT",,,
Honda,2025,FL2H8SE,"CIVIC, 5D SPORT CVT",,,
Honda,2025,FL4H8SJ,"CIVIC, 5D SPORT HYBRID",,,
Honda,2025,FL4H9SKN,"CIVIC, 5D SPORT TOURING HYBRID",,,
Honda,2025,FL5G4SG,"CIVIC, TYPE R MT",,,
Honda,2025,CY1F4SJ,"ACCORD, SE CVT",,,
Honda,2025,CY2F7SJN,"ACCORD, SPORT-L HYBRID",,,
Honda,2025,CY2F8SKN,"ACCORD, TOURING HYBRID",,,
Honda,2025,RZ1H3SE,HR-V LX CVT 2WD,,,
Honda,2025,RZ2H3SE,HR-V LX CVT 4WD,,,
Honda,2025,RZ2H5SJ,HR-V SPORT CVT 4WD,,,
Honda,2025,RZ2H7SK,HR-V EX-L NAVI CVT 4WD,,,
Honda,2025,RS3H2SES,"CR-V, LX 2WD",,,
Honda,2025,RS4H2SES,"CR-V, LX 4WD",,,
Honda,2025,RS4H5SJS,"CR-V, SPORT 4WD",,,
Honda,2025,RS6H7SJSX,"CR-V, EXL HYBRID 4WD",,,
